player_id,name,pos,gp,pts,WAA,WAR
00-0036698,Mekhi Sargent,RB,5,0.9,-0.938,-0.539
00-0032705,Lloyd Eagan,WR,5,0.0,-0.916,-0.541
00-0035350,Preston Williams,WR,23,178.4,-2.407,-0.542
00-0035835,Nathan Cottrell,RB,5,0.0,-0.915,-0.543
00-0021236,Randy McMichael,TE,7,17.6,-1.125,-0.547
00-0034560,JaNardreon Jones,WR,5,0.0,-0.921,-0.547
00-0024369,Jeffrey King,TE,8,29.1,-1.092,-0.548
00-0028930,Joshua Cooper,WR,7,16.8,-1.147,-0.551
00-0040692,Jarquez Hunter,RB,5,0.0,-0.972,-0.551
00-0035660,Kahale Warring,TE,5,0.0,-0.859,-0.552
00-0030039,Kendall Gaskins,RB,6,6.3,-0.995,-0.554
00-0034349,Kerryon Johnson,RB,33,275.9,-3.386,-0.56
00-0027618,Brandon Banks,WR,6,12.1,-1.01,-0.561
00-0031123,Darrin Reaves,RB,7,15.9,-1.124,-0.565
00-0029791,Ronnie Wingo,RB,6,1.6,-1.084,-0.571
00-0024221,Vernon Davis,TE,94,864.7,-7.986,-0.572
00-0040719,Bhayshul Tuten,RB,13,71.0,-1.701,-0.576
00-0028565,Armando Allen,RB,7,15.5,-1.101,-0.577
00-0036972,Michael Jones,QB,62,543.6,-6.909,-0.577
00-0036670,Jermar Jefferson,RB,8,24.8,-1.28,-0.577
00-0024103,Montell Owens,RB,8,26.0,-1.189,-0.583
00-0022781,Michael Jenkins,WR,13,76.0,-1.634,-0.583
00-0036309,Darnell Mooney,WR,75,667.6,-6.725,-0.583
00-0032400,Malcolm Mitchell,WR,14,87.8,-1.654,-0.584
00-0029702,Juron Criner,WR,10,44.3,-1.414,-0.587
00-0032411,Kenneth Dixon,RB,16,100.4,-1.975,-0.587
00-0026566,Isaac Redman,RB,14,82.3,-1.646,-0.588
00-0038397,Evan Hull,RB,6,5.2,-1.047,-0.59
00-0039793,AJ Barner,TE,26,192.2,-2.507,-0.592
00-0031391,Trence Mason,RB,21,146.2,-2.319,-0.593
00-0032133,David Cobb,RB,6,4.6,-1.056,-0.597
00-0023679,William Bajema,TE,6,4.8,-1.1,-0.6
00-0031830,Alonzo Harris,RB,6,1.9,-1.119,-0.6
00-0030522,Montee Ball,RB,18,119.4,-2.07,-0.604
00-0036052,Reid Sinnett,QB,6,0.0,-1.204,-0.605
00-0040563,Efton Chism,WR,6,0.0,-1.102,-0.606
00-0021231,David Garrard,QB,6,0.0,-1.202,-0.608
00-0037265,Jarod Conner,RB,6,1.7,-1.122,-0.608
00-0030536,Zachary Stacy,RB,30,227.7,-3.134,-0.61
00-0037252,Gregory Dulcich,TE,21,136.3,-2.094,-0.61
00-0037031,Nikola Kalinic,TE,6,0.0,-1.024,-0.61
00-0040058,Nick Kallerup,TE,6,0.0,-1.056,-0.61
00-0031768,Terrence Magee,RB,6,1.2,-1.061,-0.612
00-0025592,Jordan Palmer,QB,6,0.0,-1.176,-0.617
00-0033564,Jonathan Butt,TE,8,24.0,-1.176,-0.617
00-0027005,Hakeem Nicks,WR,39,332.0,-3.868,-0.618
00-0021999,Nathaniel Burleson,WR,19,135.4,-2.205,-0.619
00-0025529,Steven Breaston,WR,7,14.4,-1.167,-0.62
00-0036312,Jake Luton,QB,9,26.3,-1.56,-0.62
00-0030320,Michael Hill,RB,6,2.0,-1.103,-0.621
00-0040184,KeAndre Lambert-Smith,WR,6,1.1,-1.078,-0.622
00-0040277,Jahdae Walker,WR,6,0.0,-1.096,-0.623
00-0023503,Courtney Roby,WR,6,4.0,-1.071,-0.624
00-0035848,De'Michael Harris,WR,8,22.5,-1.253,-0.627
00-0028606,Kerry Taylor,WR,7,12.7,-1.202,-0.63
00-0037708,Maurice Alexander,WR,6,1.7,-1.093,-0.631
00-0038579,Aidan O'Connell,QB,17,106.3,-2.349,-0.631
00-0032689,Jason Vander Laan,TE,6,0.0,-1.095,-0.632
00-0030077,Christopher Harper,WR,6,0.0,-1.148,-0.633
00-0027092,Austin Collie,WR,7,9.4,-1.209,-0.635
00-0035715,Derrick Gore,RB,10,36.5,-1.53,-0.635
00-0027156,Tiquan Underwood,WR,20,133.9,-2.341,-0.638
00-0032593,Brandon Wilds,RB,6,1.9,-1.121,-0.638
00-0035577,Devlin Hodges,QB,11,43.8,-1.795,-0.64
00-0026289,Timothy Hightower,RB,18,114.4,-2.154,-0.641
00-0038456,Travis Vokolek,TE,6,0.0,-1.029,-0.641
00-0027981,Kyle Rudolph,TE,129,1191.4,-10.471,-0.642
00-0028040,Jordan Cameron,TE,52,455.4,-4.746,-0.645
00-0032937,Max McCaffrey,WR,6,1.4,-1.07,-0.645
00-0026373,Justin Forsett,RB,53,451.1,-5.01,-0.646
00-0029055,Kevin Elliott,WR,8,20.8,-1.311,-0.646
00-0034532,Jordan Franks,TE,7,6.7,-1.158,-0.647
00-0036652,Racey McMath,WR,6,1.9,-1.072,-0.65
00-0028170,Baron Batch,RB,8,18.0,-1.268,-0.651
00-0030975,Alex Bayer,TE,6,0.0,-1.048,-0.651
00-0036183,Kristian Wilkerson,WR,7,9.8,-1.204,-0.653
00-0037055,Lance McCutcheon,WR,6,0.0,-1.103,-0.654
00-0037231,Kevin Austin,WR,8,16.9,-1.341,-0.654
00-0029104,Jonas Gray,RB,15,83.9,-1.905,-0.656
00-0037827,Tyrion Davis-Price,RB,7,5.8,-1.247,-0.656
00-0037261,Khalil Shakir,WR,49,401.9,-4.71,-0.656
00-0031299,Jordan Matthews,TE,71,627.1,-6.199,-0.657
00-0033585,Bradley Kaaya,QB,6,0.0,-1.214,-0.657
00-0030466,Justin Brown,WR,8,19.4,-1.301,-0.662
00-0036829,Caleb Huntley,RB,11,43.7,-1.628,-0.662
00-0039244,Chris Collier,RB,6,0.0,-1.135,-0.663
00-0032515,Braedon Bowman,TE,6,0.0,-1.088,-0.665
00-0031053,Jalen Saunders,WR,6,0.0,-1.12,-0.666
00-0036251,Zaccheus Moss,RB,50,426.2,-4.913,-0.666
00-0027349,Stephen Williams,WR,6,0.0,-1.127,-0.67
00-0029494,Joseph Anderson,WR,6,0.0,-1.135,-0.67
00-0032080,Titus Davis,WR,6,0.0,-1.099,-0.67
00-0040206,Riley Leonard,QB,8,10.4,-1.574,-0.672
00-0027712,Joseph McKnight,RB,11,47.6,-1.458,-0.675
00-0031493,Jarryd Hayne,RB,7,4.2,-1.258,-0.676
00-0040134,Patrick Bryant,WR,13,58.5,-1.731,-0.676
00-0037755,Jelani Woods,TE,13,63.0,-1.603,-0.677
00-0024276,Anthony Scheffler,TE,17,107.1,-1.999,-0.68
00-0040179,DJ Giddens,RB,7,6.6,-1.278,-0.68
00-0022929,Devery Henderson,WR,12,56.0,-1.644,-0.681
00-0033078,Keenan Reynolds,WR,6,0.0,-1.099,-0.681
00-0026432,Lance Ball,RB,9,26.3,-1.364,-0.682
00-0031051,John Brown,WR,91,842.5,-8.065,-0.683
00-0039631,Cam Grandy,TE,7,2.6,-1.187,-0.684
00-0031045,Carlos Hyde,RB,92,832.3,-8.57,-0.685
00-0033633,Tanner Gentry,WR,7,6.5,-1.201,-0.685
00-0034412,Luke Falk,QB,7,7.6,-1.356,-0.685
00-0025516,William Chandler,TE,54,461.5,-5.074,-0.686
00-0022097,Brandon Lloyd,WR,26,190.8,-2.87,-0.691
00-0040547,Nate Carter,RB,7,4.0,-1.286,-0.691
00-0025438,Steven Smith,WR,9,27.1,-1.405,-0.692
00-0035101,Davion Davis,WR,7,2.7,-1.263,-0.693
00-0011754,Randy Moss,WR,13,64.6,-1.77,-0.694
00-0030150,Matthew Tucker,RB,7,0.0,-1.284,-0.694
00-0039650,Bryce Oliver,WR,8,13.0,-1.349,-0.695
00-0026937,Brandon Gibson,WR,32,248.2,-3.409,-0.698
00-0039747,Ainias Smith,WR,7,3.8,-1.254,-0.701
00-0034764,Michael Gallup,WR,67,590.2,-6.196,-0.702
00-0034395,Daurice Fountain,WR,7,4.3,-1.229,-0.702
00-0033118,Kenyan Drake,RB,88,791.3,-8.261,-0.705
00-0040218,Jimmy Horn,WR,9,19.1,-1.435,-0.707
00-0036142,Isaiah Wright,WR,11,44.8,-1.575,-0.708
00-0033717,Travis Rudolph,WR,8,12.6,-1.348,-0.709
00-0037300,Miuchael Woods,WR,8,13.6,-1.351,-0.709
00-0029175,Jacob Byrne,TE,7,0.0,-1.262,-0.712
00-0038632,Colton Dowell,WR,7,0.0,-1.305,-0.712
00-0027819,Dorin Dickerson,TE,8,14.6,-1.298,-0.713
00-0032055,Devin Funchess,WR,53,456.5,-4.955,-0.713
00-0035657,Damien Harris,RB,41,334.1,-4.181,-0.713
00-0034267,Jaleel Scott,WR,7,2.6,-1.267,-0.717
00-0039424,Devaughn Vele,WR,21,131.1,-2.393,-0.717
00-0035869,Austin Mack,WR,8,14.2,-1.345,-0.718
00-0027755,Brandon Reed,WR,7,1.2,-1.311,-0.719
00-0037258,Dameon Pierce,RB,34,255.9,-3.694,-0.723
00-0027567,Steven Maneri,TE,8,12.6,-1.329,-0.724
00-0034930,Trinity Benson,WR,8,15.2,-1.329,-0.724
00-0028451,Brett Brackett,TE,7,0.0,-1.22,-0.725
00-0038608,Kayshon Boutte,WR,26,183.0,-2.831,-0.725
00-0026757,Kory Sperry,TE,7,3.1,-1.3,-0.726
00-0036924,Michael Carter,RB,43,336.1,-4.521,-0.728
00-0038667,Elijah Cooks,WR,7,0.0,-1.295,-0.732
00-0038621,DeMario Douglas,WR,36,273.4,-3.684,-0.733
00-0039757,Terrell Jennings,RB,9,16.5,-1.537,-0.734
00-0036290,Cole Kmet,TE,77,659.9,-6.232,-0.735
00-0024463,Benjamin Obomanu,WR,8,12.7,-1.382,-0.739
00-0034777,Darrell Chark,WR,62,554.5,-5.703,-0.739
00-0036208,Artavis Pierce,RB,7,0.9,-1.311,-0.739
00-0032932,Ryan O'Malley,TE,7,0.0,-1.265,-0.747
00-0037273,Kyle Philips,WR,12,45.4,-1.739,-0.748
00-0026221,Early Doucet,WR,12,49.6,-1.752,-0.751
00-0030839,Solomon Patton,WR,7,1.9,-1.272,-0.751
00-0033474,Gehrig Dieter,WR,7,0.0,-1.298,-0.751
00-0031531,Trey Williams,RB,7,0.0,-1.312,-0.752
00-0031569,Jeremy Langford,RB,26,184.2,-2.883,-0.753
00-0036457,Ty'Son Williams,RB,11,40.5,-1.696,-0.754
00-0039521,Xavier Weaver,WR,8,5.4,-1.419,-0.754
00-0032621,Carl Scott,WR,7,0.0,-1.298,-0.756
00-0039356,Ja'Tavion Sanders,TE,22,133.8,-2.365,-0.756
00-0032964,Byron Marshall,RB,9,18.0,-1.505,-0.758
00-0030287,Andre Ellington,RB,58,483.9,-5.563,-0.763
00-0040194,Jackson Hawes,TE,13,51.2,-1.72,-0.764
00-0034653,Deontay Burnett,WR,9,16.9,-1.439,-0.765
00-0040198,Ollie Gordon,RB,13,52.1,-1.892,-0.768
00-0040259,Gage Larvadain,WR,9,12.6,-1.498,-0.768
00-0035250,Devin Singletary,RB,87,763.0,-8.325,-0.77
00-0040138,Jaylin Noel,WR,13,51.5,-1.833,-0.77
00-0035934,Trishton Jackson,WR,8,4.9,-1.443,-0.775
00-0037340,Zaire Mitchell-Paden,TE,8,4.7,-1.315,-0.778
00-0040509,Benjamin Yurosek,TE,8,2.0,-1.387,-0.778
00-0030078,Johnathan Franklin,RB,10,20.7,-1.578,-0.779
00-0029868,Skye Dawson,WR,8,4.7,-1.478,-0.779
00-0033061,Thomas Duarte,TE,7,0.0,-1.269,-0.78
00-0026153,Jonathan Stewart,RB,70,598.1,-6.622,-0.785
00-0038454,Keaton Mitchell,RB,19,99.6,-2.457,-0.786
00-0036228,Dezmon Patmon,WR,8,6.1,-1.403,-0.787
00-0031325,Samuel Watkins,WR,97,912.7,-8.543,-0.79
00-0039136,Zachary Evans,RB,8,1.6,-1.481,-0.794
00-0024447,Gbolahan Aromashodu,WR,10,29.2,-1.582,-0.796
00-0038735,Princeton Fant,TE,8,0.0,-1.4,-0.797
00-0040225,Thomas Fidone,TE,8,0.0,-1.419,-0.8
00-0027076,Michael Thomas,WR,11,36.0,-1.711,-0.801
00-0027861,Clifford Spiller,RB,56,465.3,-5.385,-0.802
00-0028049,Edmond Gates,WR,13,54.3,-1.868,-0.802
00-0040534,Ke'Shawn Williams,WR,8,0.0,-1.459,-0.804
00-0029708,Kendall Wright,WR,81,723.8,-7.48,-0.807
00-0036383,Eno Benjamin,RB,19,104.5,-2.487,-0.807
00-0039794,Braelon Allen,RB,17,91.1,-2.23,-0.81
00-0031390,Charles Sims,RB,37,280.5,-3.921,-0.812
00-0034427,David Williams,RB,8,0.2,-1.547,-0.812
00-0039577,Kedon Slovis,QB,8,-0.1,-1.658,-0.82
00-0040737,Terrance Ferguson,TE,11,27.3,-1.631,-0.821
00-0035548,Ventell Bryant,WR,9,8.5,-1.583,-0.822
00-0030290,Cobi Hamilton,WR,11,33.3,-1.692,-0.824
00-0036226,Jacob Eason,QB,7,-0.6,-1.444,-0.824
00-0027188,Chandler Hall,WR,8,1.9,-1.48,-0.825
00-0028362,Michael Preston,WR,8,5.1,-1.453,-0.829
00-0033604,Krishawn Hogan,WR,8,0.0,-1.458,-0.83
00-0034256,Da'Mari Scott,WR,8,2.1,-1.416,-0.83
00-0033536,Michael Williams,WR,89,814.2,-7.95,-0.832
00-0040187,Mitchell Evans,TE,13,46.8,-1.779,-0.832
00-0040782,Isaiah Bond,WR,12,36.5,-1.811,-0.833
00-0026878,Tom Crabtree,TE,15,64.4,-1.97,-0.834
00-0028174,Stephen Burton,WR,10,24.0,-1.672,-0.834
00-0036059,Tyler Mabry,TE,8,0.0,-1.472,-0.838
00-0036069,Scott Phillips,RB,8,4.2,-1.445,-0.84
00-0040009,Savion Williams,WR,11,24.6,-1.749,-0.841
00-0040727,Cleveland Harris,WR,13,44.8,-1.896,-0.844
00-0029308,Gregory Scruggs,TE,8,0.0,-1.458,-0.845
00-0025425,Zachary Miller,TE,29,206.0,-3.131,-0.846
00-0040164,Joshua Lane,WR,13,45.2,-1.9,-0.847
00-0040669,Isaac TeSlaa,WR,13,44.0,-1.923,-0.847
00-0035664,Darrell Henderson,RB,51,418.5,-5.207,-0.85
00-0035644,Noah Fant,TE,85,740.5,-7.038,-0.851
00-0034621,Shaun Wilson,RB,9,6.4,-1.659,-0.852
00-0028337,Kyle Adams,TE,9,10.0,-1.544,-0.853
00-0040739,Elijah Arroyo,TE,13,44.4,-1.797,-0.854
00-0033597,Chad Kelly,QB,8,-0.1,-1.658,-0.856
00-0036005,Noah Togiai,TE,8,0.0,-1.342,-0.857
00-0034221,Racean Thomas,RB,9,7.1,-1.639,-0.861
00-0034983,Hunter Renfrow,WR,62,527.0,-5.944,-0.861
00-0035401,Damion Willis,WR,10,17.2,-1.693,-0.864
00-0027995,Mikel Leshoure,RB,24,145.9,-2.771,-0.867
00-0030474,Joshua Boyce,WR,9,12.9,-1.572,-0.87
00-0040024,Darius Cooper,WR,9,5.6,-1.591,-0.871
00-0035297,Kelvin Harmon,WR,13,45.2,-1.941,-0.874
00-0037168,Armani Rogers,TE,10,16.3,-1.56,-0.878
00-0032250,Kasen Williams,WR,10,17.4,-1.635,-0.885
00-0036377,Joseph Reed,WR,9,8.9,-1.593,-0.885
00-0040078,Brashard Smith,RB,13,43.5,-2.012,-0.885
00-0037216,Justyn Ross,WR,9,6.4,-1.612,-0.886
00-0031459,Glenn Winston,RB,8,-2.8,-1.482,-0.887
00-0040432,C. Collins,WR,9,4.5,-1.588,-0.887
00-0038440,Zavier Scott,RB,12,33.3,-1.92,-0.889
00-0027450,Preston Parker,WR,17,87.1,-2.294,-0.891
00-0030549,Tyler Eifert,TE,74,652.4,-6.519,-0.896
00-0039739,Roman Wilson,WR,13,38.6,-1.961,-0.9
00-0038492,Jason Brownlee,WR,9,4.0,-1.623,-0.901
00-0039907,Ja'Lynn Polk,WR,12,32.7,-1.862,-0.905
00-0039613,Dallin Holker,TE,9,2.5,-1.553,-0.905
00-0040581,Dont'e Thornton,WR,11,20.3,-1.805,-0.908
00-0024756,Matthew Willis,WR,10,17.5,-1.694,-0.91
00-0040488,Carter Runyon,TE,9,1.8,-1.557,-0.91
00-0029276,Evan Rodriguez,TE,9,6.4,-1.57,-0.912
00-0032371,Robert Kelley,RB,24,147.6,-2.904,-0.912
00-0038551,Kendre Miller,RB,17,78.2,-2.43,-0.913
00-0036474,Sammis Reyes,TE,9,0.0,-1.59,-0.917
00-0027918,Andrew Hawkins,WR,49,401.8,-4.967,-0.919
00-0034201,De'Lance Turner,RB,9,4.1,-1.631,-0.922
00-0036297,Darrynton Evans,RB,14,46.0,-2.117,-0.923
00-0039824,Jared Wiley,TE,9,4.1,-1.532,-0.923
00-0034654,Dalyn Dawkins,RB,9,0.2,-1.7,-0.924
00-0035428,Daniel Helm,TE,9,0.0,-1.548,-0.927
00-0032707,Adrian Jones,WR,9,2.9,-1.593,-0.934
00-0030513,Latavius Murray,RB,123,1106.0,-11.404,-0.935
00-0035126,Antoine Wesley,WR,11,19.3,-1.808,-0.937
00-0038658,Adrian Martinez,QB,9,-0.1,-1.887,-0.937
00-0028270,Weslye Saunders,TE,10,9.7,-1.669,-0.939
00-0030691,Jeremy Butler,WR,13,41.9,-1.977,-0.94
00-0033839,Decrick Westbrook,WR,43,344.2,-4.401,-0.941
00-0029432,Jordan Ford,TE,17,69.9,-2.28,-0.944
00-0038627,Antoine Green,WR,9,1.2,-1.671,-0.944
00-0032004,William Tye,TE,27,178.4,-3.028,-0.946
00-0040649,Robbie Ouzts,RB,9,0.0,-1.667,-0.949
00-0034995,Dexter Williams,RB,9,1.0,-1.647,-0.95
00-0036456,Dominique Dafney,TE,9,2.3,-1.544,-0.95
00-0039921,Trey Benson,RB,17,79.2,-2.369,-0.95
00-0027876,Timothy Tebow,QB,10,10.3,-1.933,-0.955
00-0037185,Raleigh Webb,WR,9,0.0,-1.671,-0.955
00-0033957,Rodney Adams,WR,9,0.0,-1.647,-0.959
00-0032190,Gerald Christian,TE,9,2.9,-1.622,-0.96
00-0039853,Javon Baker,WR,9,0.0,-1.664,-0.963
00-0033434,Jesus Wilson,WR,10,8.7,-1.766,-0.965
00-0028532,Joseph Morgan,WR,16,69.9,-2.315,-0.968
00-0034406,Deon Cain,WR,11,18.4,-1.861,-0.97
00-0036412,Kahlee Hamler,WR,21,125.6,-2.595,-0.971
00-0030865,Harold Hoskins,TE,10,6.6,-1.786,-0.972
00-0040729,Jack Bech,WR,13,32.4,-2.049,-0.976
00-0027322,David Nelson,WR,16,69.6,-2.26,-0.98
00-0031854,Christopher Harper,WR,10,14.1,-1.709,-0.983
00-0032685,Nelson Spruce,WR,9,0.0,-1.686,-0.987
00-0040131,Kyle Williams,WR,13,31.1,-2.033,-0.987
00-0038563,Tre Tucker,WR,38,271.3,-4.102,-0.989
00-0033705,Andre Patton,WR,10,6.0,-1.788,-0.992
00-0029140,Christopher Rainey,RB,13,36.5,-1.997,-0.993
00-0039458,Brenden Bates,TE,10,5.3,-1.668,-0.994
00-0024217,Reginald Bush,RB,57,461.6,-5.624,-0.995
00-0033855,Christopher Thompson,WR,10,5.0,-1.796,-0.995
00-0034339,David Quinn,WR,17,74.3,-2.408,-0.995
00-0024559,Danny Ware,RB,12,23.9,-1.944,-1.001
00-0035590,Cavin Ridley,WR,10,9.4,-1.769,-1.001
00-0036650,Larry Rountree,RB,11,15.6,-1.912,-1.003
00-0029251,David Wilson,RB,16,65.3,-2.21,-1.004
00-0034565,Jermine Newsome,RB,10,1.5,-1.883,-1.004
00-0037013,Zachary Wilson,QB,39,287.5,-4.997,-1.004
00-0036669,Kylin Hill,RB,10,4.6,-1.821,-1.004
00-0032540,Latrarion Carson,RB,11,10.6,-2.005,-1.007
00-0036959,Michael Bandy,WR,12,21.5,-1.976,-1.007
00-0038606,Christopher Washington,WR,30,193.6,-3.502,-1.007
00-0027775,Russell Smith,QB,10,1.4,-1.96,-1.01
00-0034499,Jawill Davis,WR,10,4.7,-1.769,-1.014
00-0037263,Tyler Allgeier,RB,51,379.3,-5.486,-1.014
00-0030653,Raymond Agnew,RB,10,4.7,-1.826,-1.018
00-0035539,Isaac Nauta,TE,10,3.6,-1.666,-1.019
00-0035268,Ryquell Armstead,RB,13,31.4,-2.11,-1.02
00-0036196,Gabriel Davis,WR,65,542.2,-6.268,-1.022
00-0038477,Bryce Ford-Wheaton,WR,10,6.0,-1.8,-1.023
00-0039810,Jermaine Burton,WR,11,14.7,-1.896,-1.028
00-0039373,Audric Estime,RB,12,21.1,-2.023,-1.031
00-0036340,Antonio Gandy-Golden,WR,10,3.5,-1.791,-1.035
00-0032218,Dorial Green-Beckham,WR,26,166.4,-3.138,-1.04
00-0033295,Elijah McGuire,RB,20,99.8,-2.725,-1.04
00-0038400,Tanner McKee,QB,10,-0.2,-2.063,-1.041
00-0035287,KeeSean Johnson,WR,16,62.2,-2.354,-1.047
00-0039917,Michael Penix,QB,22,119.8,-3.23,-1.048
00-0035448,Damarea Crockett,RB,10,0.7,-1.873,-1.052
00-0034393,Troy Fumagalli,TE,13,29.7,-2.003,-1.059
00-0028017,Leonard Hankerson,WR,35,249.2,-4.012,-1.062
00-0035164,Cody Thompson,WR,10,2.0,-1.852,-1.063
00-0034353,Anthony Miller,WR,42,320.3,-4.429,-1.065
00-0036277,Quintez Cephus,WR,19,100.2,-2.539,-1.069
00-0032864,Alexander Ellis,TE,10,0.0,-1.764,-1.075
00-0034772,Antonio Callaway,WR,22,120.8,-2.826,-1.076
00-0036269,La'Mical Perine,RB,15,50.3,-2.243,-1.079
00-0037828,Danny Gray,WR,10,2.0,-1.836,-1.08
00-0038840,Brycen Tremayne,WR,13,25.1,-2.125,-1.087
00-0033994,Frederick Brown,WR,11,4.1,-1.992,-1.09
00-0026162,Felix Jones,RB,26,143.7,-3.195,-1.092
00-0032008,Donteea Dye,WR,12,15.2,-2.059,-1.094
00-0040582,Arian Smith,WR,12,11.8,-2.061,-1.094
00-0027692,Armanti Edwards,WR,12,19.1,-2.072,-1.095
00-0036980,Elijah Moore,WR,58,450.7,-5.886,-1.095
00-0033021,Jacob Lampman,WR,10,0.0,-1.836,-1.097
00-0026281,Gary Barnidge,TE,56,447.7,-5.537,-1.098
00-0036988,Joshua Palmer,WR,52,398.0,-5.328,-1.1
00-0035603,Kendall Blanton,TE,12,15.2,-2.001,-1.103
00-0039365,Jacob Cowing,WR,11,7.0,-1.965,-1.103
00-0039792,Devontez Walker,WR,13,25.0,-2.103,-1.107
00-0039299,George Holani,RB,13,21.7,-2.253,-1.108
00-0036398,John Hightower,WR,13,28.7,-2.108,-1.111
00-0038622,Christopher Vaughn,RB,13,20.9,-2.235,-1.111
00-0039066,Michael Mayer,TE,29,159.7,-3.274,-1.113
00-0039880,Malik Washington,WR,23,116.2,-2.962,-1.114
00-0028995,Stephen Hill,WR,23,126.4,-3.007,-1.115
00-0035120,Keelan Doss,WR,13,21.6,-2.174,-1.115
00-0032694,Jalin Marshall,WR,13,29.0,-2.114,-1.117
00-0037387,Jalen Virgil,WR,12,15.5,-2.055,-1.117
00-0032957,Kolby Listenbee,WR,10,0.0,-1.832,-1.118
00-0032902,Kenneth Farrow,RB,13,22.2,-2.22,-1.12
00-0028984,Brian Tyms,WR,12,11.3,-2.158,-1.122
00-0035275,Jordan Scarlett,RB,11,0.9,-2.046,-1.127
00-0035356,Tyree Jackson,TE,11,0.0,-1.929,-1.127
00-0031008,Silas Redd,RB,13,21.5,-2.179,-1.128
00-0039420,Jaheim Bell,TE,11,1.6,-1.941,-1.128
00-0033951,Marlon Mack,RB,50,387.2,-5.334,-1.129
00-0028876,Collin Mooney,RB,12,9.2,-2.113,-1.133
00-0037317,Nicholas Muse,TE,11,0.0,-1.933,-1.135
00-0038839,Mitchell Tinsley,WR,14,29.0,-2.257,-1.136
00-0040238,LeQuint Allen,RB,13,20.9,-2.24,-1.138
00-0028353,Andre Smith,TE,11,0.0,-2.002,-1.141
00-0029755,Brian Leonhardt,TE,13,20.4,-2.207,-1.143
00-0029883,Joseph Fauria,TE,20,89.9,-2.715,-1.145
00-0036255,Denzel Mims,WR,21,102.0,-2.852,-1.146
00-0027709,Jacoby Ford,WR,13,22.4,-2.254,-1.15
00-0038679,Tyrell Shavers,WR,15,36.8,-2.344,-1.15
00-0038678,Jordan Mims,RB,12,12.4,-2.137,-1.154
00-0029934,Rodney Smith,WR,11,0.0,-2.085,-1.158
00-0029548,LaVon Brazill,WR,18,73.6,-2.635,-1.159
00-0029155,William Brown,WR,18,72.0,-2.626,-1.159
00-0039236,Johnny Wilson,WR,12,9.4,-2.111,-1.159
00-0030120,Bruce Daniels,WR,11,3.8,-2.005,-1.162
00-0030985,Julius Watts,RB,12,7.8,-2.167,-1.164
00-0028179,David Ausberry,TE,13,24.1,-2.147,-1.169
00-0037085,Tyler Badie,RB,15,37.9,-2.446,-1.17
00-0027445,Jeron Mastrud,TE,13,15.1,-2.221,-1.171
00-0033763,Evan Baylis,TE,11,0.0,-1.972,-1.171
00-0034383,Dalton Schultz,TE,100,849.4,-8.496,-1.172
00-0040590,Konata Mumpfield,WR,13,15.2,-2.235,-1.172
00-0027786,Jonathan Dwyer,RB,24,119.8,-3.116,-1.175
00-0037331,Alexander Horvath,RB,13,18.6,-2.251,-1.176
00-0036040,Juwan Johnson,TE,63,485.4,-5.735,-1.177
00-0031187,Robert Herron,WR,13,17.8,-2.262,-1.181
00-0039325,Carson Steele,RB,13,18.2,-2.253,-1.182
00-0031023,Onochee Enunwa,WR,36,259.9,-4.025,-1.183
00-0036078,Xavier Jones,RB,11,0.0,-2.042,-1.183
00-0037382,Brandon Johnson,WR,16,50.3,-2.437,-1.185
00-0040494,Max Brosmer,QB,11,-1.5,-2.29,-1.186
00-0039410,Ryan Flournoy,WR,21,90.8,-2.883,-1.189
00-0036176,Mason Kinsey,WR,12,3.7,-2.176,-1.195
00-0028016,Austin Pettis,WR,28,167.2,-3.54,-1.197
00-0029694,Michael Egnew,TE,13,11.9,-2.233,-1.199
00-0023752,Daniel Fells,TE,20,83.9,-2.797,-1.2
00-0037563,Malik Davis,RB,16,40.6,-2.582,-1.2
00-0031793,Terrell Watson,RB,11,0.8,-2.054,-1.204
00-0035025,Hale Hentges,TE,12,4.3,-2.108,-1.206
00-0038794,Jaleel McLaughlin,RB,30,172.6,-3.824,-1.206
00-0027718,Garrett Graham,TE,43,302.5,-4.724,-1.209
00-0028061,Tandon Doss,WR,19,75.0,-2.816,-1.209
00-0026210,Earl Bennett,WR,23,118.8,-3.105,-1.21
00-0023541,Kyle Orton,QB,27,153.5,-3.762,-1.21
00-0040208,Tahj Brooks,RB,12,2.8,-2.251,-1.21
00-0026188,Frederick Davis,TE,20,79.9,-2.772,-1.211
00-0030743,Bernard Reedy,WR,12,5.8,-2.137,-1.214
00-0034747,Marcell Ateman,WR,16,39.7,-2.511,-1.218
00-0026173,Donnie Avery,WR,39,269.8,-4.493,-1.22
00-0037539,Lucas Krull,TE,16,41.0,-2.409,-1.221
00-0040644,Trevor Etienne,RB,13,13.7,-2.34,-1.227
00-0024267,Gregory Jennings,WR,44,328.3,-4.932,-1.228
00-0030855,Zurlon Tipton,RB,13,12.3,-2.288,-1.231
00-0036951,Frank Darby,WR,12,2.4,-2.179,-1.231
00-0026266,Lavelle Hawkins,WR,12,6.0,-2.206,-1.232
00-0030024,Jeffrey Tuel,QB,13,12.1,-2.468,-1.232
00-0038564,Cameron Latu,TE,12,0.0,-2.12,-1.239
00-0032688,Robert Chosen,WR,101,875.4,-9.397,-1.246
00-0034795,Garrett Dickerson,TE,12,0.0,-2.181,-1.247
00-0039754,Devin Culp,TE,12,0.0,-2.154,-1.248
